time_s,depth_m,resistance_N_raw,resistance_N_filtered
0.720005095,0.06825050712,133.3639221,134.9786072
0.7230124474,0.06855124235,134.9878693,134.9970886
0.7260001302,0.06885001063,135.8408356,135.4007416
0.729013145,0.06915131211,134.9472046,135.6996393
0.7320078015,0.06945078075,135.1365509,135.8615582
0.7350045443,0.06975045055,132.2662354,135.975705
0.7380145192,0.07005145401,135.1484528,135.9349829
0.7410130501,0.07035130262,135.5554657,136.2232556
0.7440103889,0.07065103948,136.4806976,136.5595673
0.7470073104,0.07095073164,141.0841675,136.8468616
0.7500138879,0.07125139236,136.019516,137.2347998
0.7530157566,0.07155157626,136.4411926,137.2726923
0.7560130954,0.07185130566,141.4827728,137.3570465
0.7590026855,0.07215026766,137.1124573,137.6480774
0.7620060444,0.07245060802,140.0223694,137.7777997
0.765007019,0.0727507025,143.7435455,137.7426801
0.76801157,0.07305115461,139.2684326,137.9617316
0.7710022926,0.07335022837,139.0725098,138.1878467
0.7740075588,0.07365075499,135.6677094,138.5204285
0.7770070434,0.07395070046,139.2436371,138.8520087
0.7800106406,0.07425106317,139.5390015,139.0783759
0.783002913,0.07455029339,137.3666077,139.5140393
0.7860095501,0.07485095412,141.0285034,139.6373169
0.7890036106,0.07515036315,132.7181244,139.9166113
0.7920093536,0.07545093447,140.388382,140.0305548
0.7950055003,0.07575055212,140.6396942,140.0259741
0.7980012894,0.07605013251,138.2309265,140.3105634
0.8010103703,0.07635103911,134.9628448,140.4452667
0.80401057,0.07665105909,140.4234924,140.3581366
0.8070059419,0.07695059478,140.7894287,140.7431317
0.8100005984,0.07725006342,140.58078,140.9488629
0.813010335,0.07755102962,143.4379578,141.4713562
0.8160093427,0.07785093039,141.2146454,141.8934479
0.8190100193,0.07815100253,147.3722839,142.0841119
0.8220102787,0.07845102996,144.1661072,142.480307
0.8250091672,0.07875091583,143.0018768,142.4955408
0.8280007839,0.07905007899,139.2897797,143.0336371
0.8310050964,0.07935050875,141.3682556,143.3089282
0.8340008259,0.07965008169,144.2271881,143.4320868
0.8370019197,0.07995019108,143.3899536,143.6523468
0.8400081992,0.08025081456,141.5652924,144.1017407
0.8430048227,0.08055048436,148.8933105,144.3947003
0.8460097313,0.08085097373,144.2157898,144.6124335
0.8490052223,0.08115052432,148.7300415,144.6269904
0.8520037532,0.08145037293,149.795929,144.7507281
0.8550115228,0.08175115287,144.305603,144.9732159
0.8580020666,0.08205021173,147.2714844,145.0046027
0.8610038161,0.08235038072,141.4093475,145.1368164
0.8640124202,0.08265124261,146.1705322,145.3874585
0.8670031428,0.08295030892,147.2706604,145.7386462
0.8700072169,0.08325072378,143.7186584,146.2156433
0.8730053902,0.08355054259,143.7374268,146.3526355
0.8760049343,0.08385049552,146.1976929,146.471272
0.8790010214,0.08415010571,147.7474823,146.7307648
0.8820101023,0.08445100486,146.2327576,146.4326868
0.8850079179,0.08475079387,140.9447021,146.7539655
0.8880097866,0.08505097777,146.5314026,146.8896246
0.8910022378,0.08535022289,146.7768402,146.8473437
0.8940020204,0.08565020561,148.1569519,147.15151
0.8970016837,0.08595017344,147.4714508,147.3051154
0.9000093341,0.08625093102,149.2679291,147.5998315
0.903000474,0.08655004948,148.0694733,147.9343573
0.9060061574,0.08685061336,153.2931824,147.835083
0.9090105295,0.08715105057,147.6519928,148.0399225
0.9120015502,0.08745015413,146.3558655,148.2382526
0.9150061607,0.08775062114,148.0526123,148.1846161
0.9180117846,0.08805117756,141.4413605,148.2320776
0.9210018516,0.08835018426,152.247757,148.4197687
0.9240000844,0.08865000308,152.121521,148.5684985
0.9270043373,0.08895043284,148.7389069,148.816546
0.9300087094,0.08925087005,151.9097595,148.8685944
0.9330058694,0.08955058455,151.111618,148.830199
0.9360025525,0.08985025436,148.7772522,148.8283875
0.9390031099,0.09015031159,154.5336761,148.9753522
0.9420064688,0.09045064449,144.7888031,149.0517859
0.9450051785,0.09075051546,148.8396454,148.4421216
0.9480017424,0.09105017036,148.6956787,148.1929401
0.9510076046,0.09135076404,144.856781,148.3440594
0.9540011883,0.09165012091,148.934021,148.400954
0.9570069909,0.09195069969,150.9250336,148.6051892
0.960008502,0.09225085378,144.6629486,148.6493176
0.9630026817,0.09255027026,152.7325897,148.7040503
0.9660084248,0.09285084158,148.0780487,148.8771808
0.9690055847,0.09315055609,147.1970673,148.9752979
0.9720084667,0.09345084429,147.4261627,149.1582159
0.9750027657,0.09375027567,152.9420471,149.3734698
0.9780080318,0.09405080229,149.9803162,149.4024493
0.9810075164,0.09435074776,138.0515747,149.9129675
0.9840006828,0.09465006739,141.4224548,150.1266107
0.9870088696,0.09495088458,150.1338501,150.4391663
0.9900054932,0.09525054693,149.4749756,150.8855792
0.9930043817,0.09555044025,146.5472412,151.170144
0.9960089326,0.09585089236,153.3509674,151.4612311
0.9990068078,0.09615068138,153.4898376,151.95534
1.002007008,0.09645070136,153.0671692,152.1182684
1.005002975,0.09675029665,154.3626862,152.5016437
1.008005381,0.0970505327,155.6845703,152.9406793
1.011007905,0.0973507911,154.1585999,153.4085278
1.014006138,0.09765060991,155.2581635,153.5973578
1.017003775,0.09795038402,157.5517578,153.9213751
1.020004392,0.09825044125,154.1807251,154.7357849
1.023008943,0.09855090082,156.5095673,155.4432281
1.026001692,0.09885016084,156.0171051,155.8477954
1.029008031,0.09915079921,156.0481415,156.2611951
1.032003641,0.09945036471,158.2022095,156.7855005
1.035004497,0.09975044429,157.0156708,156.8534149
1.038005233,0.1000505239,156.8058014,157.0700348
1.041007042,0.1003507003,157.6624298,157.3538068
1.044003606,0.1006503627,158.1729584,157.5894434
1.04700911,0.1009509116,159.1223755,157.7528748
1.050010324,0.1012510359,157.662796,157.9949329
1.053004622,0.1015504599,158.0807495,158.2573798
1.056003094,0.101850301,158.4118195,158.3901685
1.059008121,0.1021508127,159.1085358,158.6722925
1.062002063,0.1024502069,160.2480316,159.0115643
1.065003276,0.1027503312,159.809967,158.7831616
1.06800139,0.1030501351,159.6548767,158.8848993
1.071009278,0.1033509299,155.0488281,158.7022772
1.074001789,0.103650175,158.9053345,158.2905652
1.07700479,0.1039504781,160.1614685,158.3320044
1.080000877,0.1042500883,160.2536011,158.3207489
1.083006501,0.1045506522,159.7703552,158.383584
1.086002111,0.1048502102,160.2100525,158.147074
1.089009047,0.1051509082,161.8193359,158.1779016
1.092001557,0.1054501534,160.8714752,158.2059467
1.095000505,0.1057500467,161.2338257,158.0560345
1.098000765,0.1060500816,164.9913635,157.8609021
1.101001263,0.1063501313,150.3070374,157.7620514
1.104004979,0.106650494,158.5915833,157.5986621
1.107007861,0.1069507897,153.6366577,157.3815265
1.110001802,0.1072501764,146.7228699,157.3863458
1.113006115,0.1075506136,157.8417816,157.217049
1.116003394,0.1078503355,157.3810425,156.9579687
1.119002461,0.1081502438,159.7438354,156.6425305
1.122005463,0.1084505543,153.2096252,156.4209772
1.125000119,0.108750008,158.4334869,156.0111646
1.128002405,0.1090502366,158.7818756,155.5666638
1.131001711,0.1093501747,154.6640167,155.2334241
1.134006023,0.109650597,154.2302246,154.8364838
1.13700664,0.1099506691,157.7767639,154.2922858
1.140007854,0.1102507785,155.725235,154.3604846
1.143006563,0.1105506569,154.2264862,154.0991998
1.146004796,0.1108504832,155.1693115,153.7752399
1.149001718,0.1111501679,154.6729126,153.8486603
